hike_id,variable,value
Texashike57,user5132,4
Texashike480,user5132,5
Texashike110,user5132,4
Texashike63,user5132,4
Texashike386,user5132,4
Texashike165,user5132,4
Texashike466,user5132,4
Texashike1,user15940,5
Texashike6,user13187,5
Texashike1,user13187,5
Texashike72,user13187,5
Texashike18,user13187,5
Texashike46,user13187,5
Texashike682,user13187,5
Texashike1,user28827,5
Texashike2,user28827,5
Texashike105,user28827,5
Texashike209,user28827,5
Texashike150,user28827,5
Texashike1,user6427,5
Texashike114,user26257,4
Texashike1,user26257,4
Texashike4,user26257,5
Texashike11,user26257,5
Texashike23,user26257,1
Texashike8,user26257,4
Texashike16,user26257,5
Texashike2,user26257,5
Texashike110,user26257,4
Texashike275,user26257,4
Texashike202,user26257,4
Texashike689,user26257,3
Texashike6,user22393,5
Texashike1,user22393,5
Texashike150,user22393,4
Texashike389,user22393,4
Texashike59,user22393,5
Texashike21,user22393,3
Texashike66,user22393,4
Texashike162,user22393,4
Texashike620,user22393,4
Texashike803,user22393,4
Texashike114,user23698,5
Texashike1,user23698,5
Texashike3,user23698,5
Texashike4,user23698,4
Texashike56,user23698,5
Texashike348,user23698,5
Texashike217,user23698,4
Texashike59,user23698,5
Texashike64,user23698,4
Texashike474,user23698,5
Texashike190,user23698,5
Texashike1,user20322,5
Texashike1,user31008,5
Texashike72,user31008,5
Texashike1,user30567,4
Texashike4,user30567,4
Texashike72,user30567,4
Texashike8,user30567,4
Texashike2,user30567,5
Texashike306,user30567,4
Texashike474,user30567,3
Texashike1,user7198,4
Texashike2,user7198,5
Texashike216,user7198,4
Texashike18,user7198,5
Texashike739,user7198,4
Texashike720,user7198,4
Texashike1,user7177,5
Texashike4,user7177,5
Texashike1,user724,5
Texashike216,user724,5
Texashike1,user20316,5
Texashike2,user20316,5
Texashike1,user20244,3
Texashike47,user20244,3
Texashike197,user20244,3
Texashike2,user20244,3
Texashike306,user20244,3
Texashike1,user2822,4
Texashike1,user19465,4
Texashike1,user7091,5
Texashike15,user7091,5
Texashike217,user7091,5
Texashike1,user22598,5
Texashike9,user22598,3
Texashike106,user22598,5
Texashike52,user22598,5
Texashike497,user22598,4
Texashike1,user24297,5
Texashike2,user24297,5
Texashike653,user24297,5
Texashike1,user2032,5
Texashike4,user2032,5
Texashike231,user2032,5
Texashike1,user23320,5
Texashike4,user23320,5
Texashike1,user29999,5
Texashike4,user29999,4
Texashike72,user29999,4
Texashike8,user29999,4
Texashike1,user13215,5
Texashike4,user13215,5
Texashike530,user13215,4
Texashike1,user21666,5
Texashike1,user20348,5
Texashike105,user20348,4
Texashike306,user20348,5
Texashike629,user20348,5
Texashike135,user20348,5
Texashike1,user22840,5
Texashike11,user22840,4
Texashike76,user22840,5
Texashike109,user22840,5
Texashike392,user22840,4
Texashike1,user2058,5
Texashike1,user31919,5
Texashike405,user31919,5
Texashike923,user31919,3
Texashike22,user31919,5
Texashike894,user31919,4
Texashike120,user31919,5
Texashike1,user28892,5
Texashike4,user28892,5
Texashike47,user28892,4
Texashike1,user27739,5
Texashike4,user27739,5
Texashike72,user27739,5
Texashike8,user27739,5
Texashike484,user27739,4
Texashike18,user27739,5
Texashike205,user27739,4
Texashike621,user27739,5
Texashike1,user23930,5
Texashike7,user23930,5
Texashike24,user23930,3
Texashike8,user23930,5
Texashike389,user23930,4
Texashike1,user20909,5
Texashike4,user20909,5
Texashike11,user20909,5
Texashike8,user20909,5
Texashike212,user20909,5
Texashike20,user20909,5
Texashike214,user20909,5
Texashike202,user20909,4
Texashike782,user20909,4
Texashike1,user9276,5
Texashike4,user9276,5
Texashike8,user9276,5
Texashike459,user9276,5
Texashike1,user25658,5
Texashike4,user25658,5
Texashike197,user25658,3
Texashike18,user25658,4
Texashike1,user1786,5
Texashike7,user1786,5
Texashike655,user1786,3
Texashike1,user5099,4
Texashike4,user5099,4
Texashike7,user5099,5
Texashike1,user24161,5
Texashike2,user24161,5
Texashike1,user32091,5
Texashike11,user32091,4
Texashike47,user32091,4
Texashike24,user32091,4
Texashike8,user32091,4
Texashike57,user32091,5
Texashike168,user32091,4
Texashike135,user32091,5
Texashike110,user32091,4
Texashike392,user32091,5
Texashike666,user32091,3
Texashike564,user32091,4
Texashike1,user336,4
Texashike2,user336,4
Texashike1,user24009,5
Texashike4,user24009,5
Texashike8,user24009,5
Texashike1,user30732,5
Texashike7,user30732,5
Texashike5,user30732,4
Texashike396,user30732,4
Texashike1,user27299,5
Texashike8,user27299,5
Texashike2,user27299,5
Texashike18,user27299,5
Texashike1,user12011,5
Texashike4,user12011,5
Texashike85,user12011,5
Texashike1,user8486,5
Texashike3,user8486,5
Texashike11,user8486,5
Texashike47,user8486,5
Texashike125,user8486,5
Texashike153,user8486,4
Texashike99,user8486,5
Texashike126,user8486,4
Texashike110,user8486,4
Texashike73,user8486,4
Texashike21,user8486,4
Texashike321,user8486,5
Texashike1,user12450,5
Texashike4,user12450,5
Texashike7,user12450,5
Texashike47,user12450,5
Texashike8,user12450,5
Texashike16,user12450,3
Texashike105,user12450,4
Texashike18,user12450,5
Texashike82,user12450,4
Texashike29,user12450,4
Texashike465,user12450,4
Texashike35,user12450,4
Texashike236,user12450,4
Texashike78,user12450,2
Texashike201,user12450,5
Texashike730,user12450,3
Texashike1,user31776,5
Texashike4,user31776,5
Texashike1,user20472,5
Texashike1,user2010,5
Texashike1,user2623,5
Texashike4,user2623,5
Texashike1,user29539,5
Texashike105,user29539,5
Texashike262,user29539,4
Texashike1,user30928,3
Texashike2,user30928,4
Texashike1,user18690,5
Texashike4,user18690,5
Texashike527,user18690,5
Texashike104,user18690,4
Texashike1,user23371,5
Texashike4,user23371,5
Texashike2,user23371,5
Texashike78,user23371,4
Texashike6,user25267,5
Texashike1,user25267,4
Texashike13,user25267,5
Texashike107,user25267,5
Texashike112,user25267,4
Texashike547,user25267,1
Texashike45,user25267,5
Texashike1,user18198,4
Texashike1,user13186,5
Texashike1,user5888,5
Texashike2,user5888,5
Texashike1,user19676,5
Texashike4,user19676,5
Texashike47,user19676,5
Texashike1,user9012,4
Texashike1,user6056,5
Texashike4,user6056,5
Texashike47,user6056,4
Texashike8,user6056,5
Texashike28,user6056,4
Texashike18,user6056,4
Texashike1,user29121,4
Texashike252,user29121,2
Texashike1,user14813,5
Texashike216,user14813,5
Texashike1,user18922,5
Texashike1,user19212,5
Texashike11,user19212,5
Texashike18,user19212,5
Texashike389,user19212,5
Texashike119,user19212,5
Texashike40,user19212,3
Texashike59,user19212,5
Texashike1,user28207,5
Texashike135,user28207,5
Texashike492,user28207,4
Texashike1,user12267,5
Texashike4,user12267,4
Texashike47,user12267,4
Texashike72,user12267,5
Texashike118,user12267,5
Texashike197,user12267,4
Texashike8,user12267,4
Texashike105,user12267,4
Texashike200,user12267,4
Texashike217,user12267,4
Texashike306,user12267,5
Texashike521,user12267,4
Texashike549,user12267,4
Texashike18,user12267,5
Texashike205,user12267,4
Texashike35,user12267,4
Texashike1,user26013,4
Texashike105,user26013,3
Texashike383,user26013,4
Texashike18,user26013,3
Texashike560,user26013,3
Texashike1,user30880,5
Texashike8,user30880,4
Texashike306,user30880,5
Texashike76,user30880,4
Texashike110,user30880,4
Texashike392,user30880,5
Texashike474,user30880,5
Texashike77,user30880,4
Texashike1,user31987,4
Texashike18,user31987,4
Texashike1,user16936,5
Texashike4,user16936,5
Texashike31,user16936,4
Texashike56,user16936,5
Texashike33,user16936,5
Texashike5,user16936,5
Texashike8,user16936,5
Texashike136,user16936,5
Texashike125,user16936,4
Texashike516,user16936,4
Texashike314,user16936,4
Texashike134,user16936,5
Texashike124,user16936,5
Texashike765,user16936,3
Texashike490,user16936,5
Texashike678,user16936,4
Texashike933,user16936,5
Texashike1,user27450,5
Texashike97,user27450,4
Texashike69,user27450,4
Texashike1,user23048,5
Texashike4,user23048,5
Texashike490,user23048,5
Texashike738,user23048,5
Texashike1,user8408,5
Texashike306,user8408,4
Texashike76,user8408,4
Texashike1,user7326,5
Texashike4,user7326,5
Texashike2,user7326,4
Texashike105,user7326,3
Texashike1,user11240,5
Texashike1,user707,5
Texashike2,user707,5
Texashike389,user707,5
Texashike961,user707,3
Texashike1,user21843,5
Texashike4,user21843,5
Texashike109,user21843,5
Texashike392,user21843,5
Texashike1,user4291,5
Texashike57,user4291,5
Texashike66,user4291,5
Texashike1,user12493,5
Texashike4,user12493,5
Texashike294,user12493,5
Texashike1,user21731,5
Texashike8,user21731,2
Texashike389,user21731,5
Texashike1,user24827,5
Texashike4,user24827,4
Texashike7,user24827,5
Texashike393,user24827,5
Texashike48,user24827,4
Texashike739,user24827,4
Texashike1,user22615,5
Texashike2,user22615,5
Texashike18,user22615,5
Texashike1,user28906,5
Texashike105,user28906,4
Texashike1,user19197,5
Texashike47,user19197,4
Texashike273,user19197,3
Texashike8,user19197,5
Texashike200,user19197,4
Texashike215,user19197,4
Texashike521,user19197,4
Texashike20,user19197,4
Texashike110,user19197,5
Texashike1,user11548,5
Texashike4,user11548,5
Texashike1,user5843,5
Texashike8,user5843,5
Texashike2,user5843,5
Texashike1,user20358,5
Texashike4,user20358,5
Texashike492,user20358,1
Texashike73,user20358,3
Texashike1,user29425,4
Texashike24,user29425,4
Texashike8,user29425,3
Texashike484,user29425,3
Texashike1,user9304,5
Texashike4,user9304,5
Texashike13,user9304,5
Texashike401,user9304,5
Texashike1,user24951,5
Texashike105,user24951,5
Texashike1,user19603,5
Texashike210,user19603,4
Texashike416,user19603,4
Texashike1,user20114,5
Texashike4,user20114,5
Texashike8,user20114,5
Texashike2,user20114,5
Texashike175,user20114,5
Texashike1,user17899,5
Texashike15,user17899,5
Texashike1,user19523,5
Texashike356,user19523,5
Texashike1,user17873,5
Texashike273,user17873,4
Texashike231,user17873,5
Texashike18,user17873,5
Texashike1,user25295,4
Texashike7,user25295,4
Texashike8,user25295,2
Texashike22,user25295,4
Texashike574,user25295,3
Texashike1,user26868,5
Texashike18,user26868,4
Texashike392,user26868,4
Texashike1,user29523,5
Texashike323,user29523,5
Texashike377,user29523,5
Texashike577,user29523,5
Texashike1,user29855,5
Texashike7,user29855,5
Texashike1,user10182,5
Texashike7,user10182,5
Texashike1,user20896,4
Texashike484,user20896,3
Texashike1,user1741,5
Texashike11,user1741,5
Texashike76,user1741,5
Texashike379,user1741,4
Texashike208,user1741,5
Texashike164,user1741,5
Texashike241,user1741,5
Texashike928,user1741,5
Texashike35,user1741,5
Texashike402,user1741,5
Texashike486,user1741,5
Texashike699,user1741,5
Texashike165,user1741,5
Texashike385,user1741,5
Texashike201,user1741,5
Texashike353,user1741,5
Texashike784,user1741,5
Texashike1,user31011,5
Texashike4,user31011,4
Texashike118,user31011,5
Texashike383,user31011,3
Texashike18,user31011,5
Texashike76,user31011,5
Texashike6,user14492,4
Texashike1,user14492,5
Texashike4,user14492,4
Texashike72,user14492,3
Texashike13,user14492,3
Texashike2,user14492,4
Texashike12,user14492,4
Texashike392,user14492,4
Texashike611,user14492,5
Texashike1,user11375,5
Texashike894,user11375,5
Texashike120,user11375,4
Texashike1,user17089,5
Texashike47,user17089,4
Texashike8,user17089,5
Texashike2,user17089,5
Texashike1,user25135,5
Texashike57,user25135,4
Texashike49,user21276,5
Texashike1,user21276,5
Texashike186,user21276,3
Texashike865,user21276,4
Texashike1,user17530,5
Texashike441,user17530,4
Texashike878,user17530,1
Texashike1,user2696,5
Texashike2,user2696,5
Texashike389,user2696,5
Texashike30,user2696,4
Texashike820,user2696,4
Texashike1,user4689,5
Texashike4,user4689,5
Texashike666,user4689,5
Texashike6,user29582,4
Texashike1,user29582,5
Texashike56,user29582,5
Texashike273,user29582,5
Texashike50,user29582,3
Texashike1,user7680,5
Texashike31,user7680,4
Texashike41,user7680,4
Texashike47,user7680,4
Texashike556,user7680,4
Texashike197,user7680,4
Texashike5,user7680,5
Texashike8,user7680,4
Texashike2,user7680,4
Texashike48,user7680,5
Texashike200,user7680,4
Texashike306,user7680,4
Texashike521,user7680,5
Texashike57,user7680,5
Texashike135,user7680,4
Texashike739,user7680,3
Texashike576,user7680,4
Texashike474,user7680,3
Texashike490,user7680,3
Texashike515,user7680,3
Texashike734,user7680,4
Texashike1,user14911,5
Texashike209,user14911,5
Texashike28,user14911,3
Texashike87,user14911,3
Texashike1,user14051,5
Texashike47,user14051,4
Texashike1,user21100,5
Texashike4,user21100,5
Texashike7,user21100,5
Texashike2,user21100,5
Texashike109,user21100,5
Texashike1,user25355,4
Texashike4,user25355,4
Texashike1,user8102,5
Texashike1,user23771,5
Texashike15,user23771,4
Texashike1,user1966,5
Texashike114,user10380,5
Texashike1,user10380,5
Texashike4,user10380,4
Texashike11,user10380,5
Texashike47,user10380,4
Texashike2,user10380,5
Texashike1,user5974,5
Texashike8,user5974,5
Texashike2,user5974,5
Texashike928,user5974,5
Texashike1,user30984,5
Texashike7,user30984,5
Texashike1,user2970,4
Texashike1,user26927,5
Texashike1,user14946,5
Texashike1,user138,5
Texashike8,user138,4
Texashike1,user30843,4
Texashike7,user30843,5
Texashike1,user24738,5
Texashike1,user25220,5
Texashike7,user25220,5
Texashike649,user25220,3
Texashike1,user12131,5
Texashike4,user12131,4
Texashike18,user12131,5
Texashike505,user12131,4
Texashike1,user29672,5
Texashike4,user29672,3
Texashike1,user17853,5
Texashike4,user17853,4
Texashike2,user17853,5
Texashike6,user16414,5
Texashike1,user16414,4
Texashike10,user16414,4
Texashike128,user16414,3
Texashike88,user16414,4
Texashike349,user16414,5
Texashike440,user16414,5
Texashike1,user26994,5
Texashike4,user26994,5
Texashike385,user26994,5
Texashike759,user26994,5
Texashike475,user26994,5
Texashike6,user21355,4
Texashike1,user21355,5
Texashike4,user21355,1
Texashike5,user21355,5
Texashike16,user21355,4
Texashike2,user21355,5
Texashike136,user21355,4
Texashike799,user21355,2
Texashike116,user21355,3
Texashike396,user21355,5
Texashike278,user21355,4
Texashike84,user21355,4
Texashike1,user23955,5
Texashike4,user23955,5
Texashike611,user23955,5
Texashike1,user9483,5
Texashike2,user9483,5
Texashike1,user31897,4
Texashike15,user31897,5
Texashike85,user31897,4
Texashike18,user31897,5
Texashike210,user31897,3
Texashike1,user27231,3
Texashike1,user6133,5
Texashike1,user15334,5
Texashike11,user15334,5
Texashike15,user15334,5
Texashike379,user15334,5
Texashike6,user6216,4
Texashike1,user6216,5
Texashike481,user6216,4
Texashike1,user7462,4
Texashike1,user13882,5
Texashike1,user1106,3
Texashike4,user1106,3
Texashike8,user1106,3
Texashike2,user1106,4
Texashike217,user1106,5
Texashike549,user1106,4
Texashike1,user8782,5
Texashike4,user8782,5
Texashike1,user19236,4
Texashike4,user19236,5
Texashike97,user19236,4
Texashike293,user19236,5
Texashike1,user4389,4
Texashike1,user12566,5
Texashike3,user12566,5
Texashike45,user12566,5
Texashike6,user31871,4
Texashike1,user31871,5
Texashike47,user31871,4
Texashike8,user31871,3
Texashike2,user31871,5
Texashike215,user31871,4
Texashike57,user31871,1
Texashike389,user31871,4
Texashike38,user31871,5
Texashike27,user31871,3
Texashike54,user31871,4
Texashike81,user31871,5
Texashike725,user31871,2
Texashike207,user31871,5
Texashike77,user31871,4
Texashike1,user12923,5
Texashike4,user12923,5
Texashike1,user1839,5
Texashike4,user1839,5
Texashike102,user1839,3
Texashike18,user1839,4
Texashike62,user1839,5
Texashike389,user1839,4
Texashike149,user1839,3
Texashike503,user1839,3
Texashike514,user1839,3
Texashike1,user30445,5
Texashike4,user30445,5
Texashike47,user30445,5
Texashike197,user30445,2
Texashike8,user30445,5
Texashike18,user30445,5
Texashike1,user23392,4
Texashike7,user23392,5
Texashike1,user4496,4
Texashike8,user4496,5
Texashike136,user4496,4
Texashike18,user4496,3
Texashike477,user4496,2
Texashike1,user19182,5
Texashike15,user19182,5
Texashike47,user19182,5
Texashike8,user19182,5
Texashike315,user19182,4
Texashike780,user19182,4
Texashike1,user5753,4
Texashike2,user5753,4
Texashike1,user17760,4
Texashike2,user17760,5
Texashike18,user17760,5
Texashike57,user17760,5
Texashike179,user17760,5
Texashike95,user17760,5
Texashike1,user3316,5
Texashike2,user3316,5
Texashike135,user3316,3
Texashike243,user3316,4
Texashike95,user3316,4
Texashike1,user9728,5
Texashike731,user9728,5
Texashike67,user13346,5
Texashike1,user13346,5
Texashike3,user13346,5
Texashike47,user13346,5
Texashike24,user13346,4
Texashike44,user13346,3
Texashike16,user13346,5
Texashike2,user13346,5
Texashike28,user13346,5
Texashike125,user13346,3
Texashike138,user13346,5
Texashike215,user13346,5
Texashike491,user13346,5
Texashike22,user13346,4
Texashike109,user13346,5
Texashike314,user13346,3
Texashike60,user13346,5
Texashike130,user13346,4
Texashike301,user13346,5
Texashike129,user13346,5
Texashike360,user13346,5
Texashike901,user13346,5
Texashike98,user13346,5
Texashike656,user13346,4
Texashike782,user13346,4
Texashike489,user13346,5
Texashike935,user13346,5
Texashike1,user8526,5
Texashike9,user8526,4
Texashike886,user8526,3
Texashike92,user8526,5
Texashike1,user13747,4
Texashike4,user13747,5
Texashike15,user13747,4
Texashike197,user13747,4
Texashike438,user13747,3
Texashike1,user5673,4
Texashike197,user5673,3
Texashike2,user5673,5
Texashike28,user5673,3
Texashike124,user5673,4
Texashike1,user9453,5
Texashike1,user9462,5
Texashike8,user9462,5
Texashike1,user23039,5
Texashike4,user23039,5
Texashike2,user23039,5
Texashike85,user23039,4
Texashike1,user26280,5
Texashike217,user26280,4
Texashike1,user15523,5
Texashike7,user15523,5
Texashike217,user15523,4
Texashike708,user15523,4
Texashike302,user15523,3
Texashike433,user15523,4
